gene,score
ORTHOMCL22058,FALSE
ORTHOMCL22064,FALSE
ORTHOMCL22066,FALSE
ORTHOMCL22067,FALSE
ORTHOMCL22068,FALSE
ORTHOMCL22070,FALSE
ORTHOMCL22071,FALSE
ORTHOMCL22072,FALSE
ORTHOMCL22073,FALSE
ORTHOMCL22077,FALSE
ORTHOMCL22078,FALSE
ORTHOMCL22079,FALSE
ORTHOMCL22082,FALSE
ORTHOMCL22090,FALSE
ORTHOMCL22091,FALSE
ORTHOMCL22094,FALSE
ORTHOMCL22098,FALSE
ORTHOMCL2210,FALSE
ORTHOMCL22100,FALSE
ORTHOMCL22102,FALSE
ORTHOMCL22103,NA
ORTHOMCL22105,FALSE
ORTHOMCL22106,FALSE
ORTHOMCL22107,FALSE
ORTHOMCL2211,FALSE
ORTHOMCL22110,FALSE
ORTHOMCL22111,FALSE
ORTHOMCL22124,FALSE
ORTHOMCL22129,FALSE
ORTHOMCL2213,FALSE
ORTHOMCL22131,FALSE
ORTHOMCL22132,FALSE
ORTHOMCL22133,FALSE
ORTHOMCL22135,FALSE
ORTHOMCL22136,FALSE
ORTHOMCL22137,FALSE
ORTHOMCL22140,FALSE
ORTHOMCL22142,FALSE
ORTHOMCL22143,FALSE
ORTHOMCL22147,FALSE
ORTHOMCL22155,FALSE
ORTHOMCL22161,FALSE
ORTHOMCL22163,FALSE
ORTHOMCL22164,FALSE
ORTHOMCL22165,FALSE
ORTHOMCL22167,FALSE
ORTHOMCL2217,FALSE
ORTHOMCL22172,FALSE
ORTHOMCL22173,FALSE
ORTHOMCL22175,FALSE
ORTHOMCL22176,FALSE
ORTHOMCL22177,FALSE
ORTHOMCL22178,FALSE
ORTHOMCL22183,FALSE
ORTHOMCL22185,FALSE
ORTHOMCL22187,FALSE
ORTHOMCL22188,FALSE
ORTHOMCL2219,FALSE
ORTHOMCL2220,FALSE
ORTHOMCL22205,FALSE
ORTHOMCL22206,FALSE
ORTHOMCL22207,FALSE
ORTHOMCL22211,FALSE
ORTHOMCL22213,FALSE
ORTHOMCL22216,FALSE
ORTHOMCL22219,FALSE
ORTHOMCL2222,FALSE
ORTHOMCL22220,FALSE
ORTHOMCL22223,FALSE
ORTHOMCL22225,FALSE
ORTHOMCL22226,FALSE
ORTHOMCL2223,FALSE
ORTHOMCL22232,FALSE
ORTHOMCL22236,FALSE
ORTHOMCL22239,FALSE
ORTHOMCL22242,FALSE
ORTHOMCL22243,FALSE
ORTHOMCL22246,FALSE
ORTHOMCL22247,FALSE
ORTHOMCL22250,FALSE
ORTHOMCL22251,FALSE
ORTHOMCL22252,FALSE
ORTHOMCL22253,FALSE
ORTHOMCL22256,FALSE
ORTHOMCL2226,FALSE
ORTHOMCL22262,FALSE
ORTHOMCL22265,FALSE
ORTHOMCL22267,TRUE
ORTHOMCL22268,FALSE
ORTHOMCL22271,FALSE
ORTHOMCL22277,FALSE
ORTHOMCL22279,FALSE
ORTHOMCL22289,FALSE
ORTHOMCL22293,FALSE
ORTHOMCL22306,FALSE
ORTHOMCL22308,FALSE
ORTHOMCL2231,FALSE
ORTHOMCL22310,FALSE
ORTHOMCL22311,FALSE
ORTHOMCL22314,FALSE
ORTHOMCL22315,FALSE
ORTHOMCL22317,FALSE
ORTHOMCL2232,FALSE
ORTHOMCL22320,FALSE
ORTHOMCL22322,FALSE
ORTHOMCL22332,FALSE
ORTHOMCL22336,FALSE
ORTHOMCL22337,FALSE
ORTHOMCL22338,FALSE
ORTHOMCL2234,FALSE
ORTHOMCL22341,FALSE
ORTHOMCL22342,FALSE
ORTHOMCL22346,FALSE
ORTHOMCL22347,FALSE
ORTHOMCL22350,FALSE
ORTHOMCL22355,FALSE
ORTHOMCL22359,FALSE
ORTHOMCL22361,FALSE
ORTHOMCL22363,FALSE
ORTHOMCL22365,FALSE
ORTHOMCL22368,FALSE
ORTHOMCL22370,FALSE
ORTHOMCL22371,FALSE
ORTHOMCL22377,FALSE
ORTHOMCL22378,FALSE
ORTHOMCL22380,NA
ORTHOMCL22381,FALSE
ORTHOMCL22382,FALSE
ORTHOMCL22383,FALSE
ORTHOMCL22385,FALSE
ORTHOMCL22387,NA
ORTHOMCL22390,FALSE
ORTHOMCL22393,FALSE
ORTHOMCL22395,FALSE
ORTHOMCL2240,FALSE
ORTHOMCL22402,FALSE
ORTHOMCL22405,TRUE
ORTHOMCL22406,TRUE
ORTHOMCL22407,FALSE
ORTHOMCL22408,FALSE
ORTHOMCL2241,FALSE
ORTHOMCL22411,FALSE
ORTHOMCL22414,FALSE
ORTHOMCL22418,FALSE
ORTHOMCL2242,FALSE
ORTHOMCL22420,FALSE
ORTHOMCL22421,FALSE
ORTHOMCL22423,FALSE
ORTHOMCL22425,FALSE
ORTHOMCL22428,FALSE
ORTHOMCL22430,FALSE
ORTHOMCL22431,FALSE
ORTHOMCL2244,FALSE
ORTHOMCL22442,FALSE
ORTHOMCL22445,FALSE
ORTHOMCL22446,NA
ORTHOMCL22452,FALSE
ORTHOMCL22453,FALSE
ORTHOMCL22454,FALSE
ORTHOMCL22457,TRUE
ORTHOMCL22461,FALSE
ORTHOMCL22462,FALSE
ORTHOMCL22465,FALSE
ORTHOMCL22466,FALSE
ORTHOMCL22473,TRUE
ORTHOMCL22474,NA
ORTHOMCL22476,FALSE
ORTHOMCL22477,FALSE
ORTHOMCL22489,FALSE
ORTHOMCL2249,FALSE
ORTHOMCL22493,FALSE
ORTHOMCL22494,FALSE
ORTHOMCL22495,FALSE
ORTHOMCL22498,FALSE
ORTHOMCL2250,FALSE
ORTHOMCL22502,FALSE
ORTHOMCL22505,FALSE
ORTHOMCL22509,TRUE
ORTHOMCL2251,FALSE
ORTHOMCL22510,FALSE
ORTHOMCL22511,FALSE
ORTHOMCL22515,FALSE
ORTHOMCL22517,FALSE
ORTHOMCL22520,FALSE
ORTHOMCL22522,FALSE
ORTHOMCL22525,FALSE
ORTHOMCL22528,TRUE
ORTHOMCL22531,FALSE
ORTHOMCL22534,FALSE
ORTHOMCL22536,FALSE
ORTHOMCL22540,FALSE
ORTHOMCL22544,FALSE
ORTHOMCL22547,FALSE
ORTHOMCL22548,FALSE
ORTHOMCL2255,FALSE
ORTHOMCL22550,FALSE
ORTHOMCL22551,FALSE
ORTHOMCL22553,FALSE
ORTHOMCL22556,FALSE
ORTHOMCL22558,FALSE
ORTHOMCL22562,FALSE
ORTHOMCL22564,FALSE
ORTHOMCL22565,FALSE
ORTHOMCL22567,FALSE
ORTHOMCL22568,FALSE
ORTHOMCL22573,FALSE
ORTHOMCL22576,FALSE
ORTHOMCL22581,FALSE
ORTHOMCL22584,FALSE
ORTHOMCL22585,FALSE
ORTHOMCL22586,FALSE
ORTHOMCL22587,FALSE
ORTHOMCL2259,FALSE
ORTHOMCL22604,FALSE
ORTHOMCL22607,FALSE
ORTHOMCL22608,FALSE
ORTHOMCL22609,FALSE
ORTHOMCL22612,FALSE
ORTHOMCL22615,FALSE
ORTHOMCL22616,FALSE
ORTHOMCL22618,FALSE
ORTHOMCL2262,FALSE
ORTHOMCL22621,FALSE
ORTHOMCL22630,FALSE
ORTHOMCL22631,FALSE
ORTHOMCL22633,FALSE
ORTHOMCL22634,TRUE
ORTHOMCL22636,FALSE
ORTHOMCL22638,TRUE
ORTHOMCL2264,FALSE
ORTHOMCL22642,FALSE
ORTHOMCL22647,FALSE
ORTHOMCL22649,FALSE
ORTHOMCL22651,FALSE
ORTHOMCL22653,FALSE
ORTHOMCL22654,FALSE
ORTHOMCL22657,FALSE
ORTHOMCL2266,FALSE
ORTHOMCL22666,TRUE
ORTHOMCL22671,FALSE
ORTHOMCL22674,FALSE
ORTHOMCL2268,FALSE
ORTHOMCL22689,FALSE
ORTHOMCL22690,TRUE
ORTHOMCL22695,FALSE
ORTHOMCL22696,FALSE
ORTHOMCL22703,FALSE
ORTHOMCL22711,FALSE
ORTHOMCL22712,FALSE
ORTHOMCL22715,FALSE
ORTHOMCL22718,FALSE
ORTHOMCL22719,FALSE
ORTHOMCL22721,FALSE
ORTHOMCL22722,FALSE
ORTHOMCL22723,FALSE
ORTHOMCL22726,FALSE
ORTHOMCL22727,FALSE
ORTHOMCL22729,FALSE
ORTHOMCL22730,FALSE
ORTHOMCL22733,FALSE
ORTHOMCL22736,FALSE
ORTHOMCL22737,FALSE
ORTHOMCL22738,FALSE
ORTHOMCL22744,FALSE
ORTHOMCL22749,FALSE
ORTHOMCL22751,FALSE
ORTHOMCL22753,FALSE
ORTHOMCL22754,FALSE
ORTHOMCL22756,FALSE
ORTHOMCL22757,FALSE
ORTHOMCL22759,FALSE
ORTHOMCL22761,FALSE
ORTHOMCL22762,FALSE
ORTHOMCL22770,FALSE
ORTHOMCL22772,FALSE
ORTHOMCL22779,FALSE
ORTHOMCL2278,FALSE
ORTHOMCL22781,FALSE
ORTHOMCL22782,FALSE
ORTHOMCL22784,FALSE
ORTHOMCL22785,TRUE
ORTHOMCL22789,FALSE
ORTHOMCL2279,FALSE
ORTHOMCL22792,FALSE
ORTHOMCL2280,FALSE
ORTHOMCL22801,FALSE
ORTHOMCL22817,FALSE
ORTHOMCL22820,TRUE
ORTHOMCL22822,FALSE
ORTHOMCL22826,FALSE
ORTHOMCL22829,FALSE
ORTHOMCL22837,FALSE
ORTHOMCL22840,FALSE
ORTHOMCL22845,FALSE
ORTHOMCL2285,FALSE
ORTHOMCL22850,FALSE
ORTHOMCL22852,FALSE
ORTHOMCL22855,FALSE
ORTHOMCL22857,NA
ORTHOMCL22859,FALSE
ORTHOMCL22864,FALSE
ORTHOMCL22865,FALSE
ORTHOMCL22870,FALSE
ORTHOMCL22874,FALSE
ORTHOMCL22875,TRUE
ORTHOMCL22878,FALSE
ORTHOMCL2289,FALSE
ORTHOMCL22891,FALSE
ORTHOMCL2290,TRUE
ORTHOMCL22901,FALSE
ORTHOMCL22909,FALSE
ORTHOMCL22912,FALSE
ORTHOMCL22913,FALSE
ORTHOMCL22914,FALSE
ORTHOMCL2292,FALSE
ORTHOMCL22923,FALSE
ORTHOMCL22928,FALSE
ORTHOMCL22932,FALSE
ORTHOMCL22936,TRUE
ORTHOMCL22938,FALSE
ORTHOMCL22939,FALSE
ORTHOMCL2294,FALSE
ORTHOMCL22942,FALSE
ORTHOMCL22944,FALSE
ORTHOMCL22946,FALSE
ORTHOMCL22949,FALSE
ORTHOMCL22954,FALSE
ORTHOMCL22963,FALSE
ORTHOMCL22965,FALSE
ORTHOMCL22967,FALSE
ORTHOMCL22969,FALSE
ORTHOMCL2297,FALSE
ORTHOMCL22976,FALSE
ORTHOMCL22978,FALSE
ORTHOMCL2298,FALSE
ORTHOMCL22980,FALSE
ORTHOMCL2299,FALSE
ORTHOMCL22990,FALSE
ORTHOMCL2300,FALSE
ORTHOMCL23001,FALSE
ORTHOMCL23026,FALSE
ORTHOMCL2308,FALSE
ORTHOMCL2309,FALSE
ORTHOMCL2310,FALSE
ORTHOMCL2312,FALSE
ORTHOMCL2314,FALSE
ORTHOMCL2315,FALSE
ORTHOMCL2316,FALSE
ORTHOMCL2321,FALSE
ORTHOMCL2324,FALSE
ORTHOMCL2326,FALSE
ORTHOMCL2328,FALSE
ORTHOMCL2329,FALSE
ORTHOMCL2330,FALSE
ORTHOMCL2332,FALSE
ORTHOMCL2333,FALSE
ORTHOMCL2337,FALSE
ORTHOMCL2340,FALSE
ORTHOMCL2341,FALSE
ORTHOMCL2342,FALSE
ORTHOMCL2344,FALSE
ORTHOMCL2347,FALSE
ORTHOMCL2349,FALSE
ORTHOMCL2355,FALSE
ORTHOMCL2356,FALSE
ORTHOMCL2357,FALSE
ORTHOMCL2361,FALSE
ORTHOMCL2364,FALSE
ORTHOMCL2365,FALSE
ORTHOMCL2366,FALSE
ORTHOMCL2373,FALSE
ORTHOMCL2376,FALSE
ORTHOMCL2379,FALSE
ORTHOMCL2384,FALSE
ORTHOMCL2403,FALSE
ORTHOMCL2404,FALSE
ORTHOMCL2406,FALSE
ORTHOMCL2407,FALSE
ORTHOMCL2408,FALSE
ORTHOMCL2409,FALSE
ORTHOMCL2410,FALSE
ORTHOMCL2414,FALSE
ORTHOMCL2418,FALSE
ORTHOMCL2420,FALSE
ORTHOMCL2421,FALSE
ORTHOMCL2424,FALSE
ORTHOMCL2425,FALSE
ORTHOMCL2429,FALSE
ORTHOMCL2432,FALSE
ORTHOMCL2437,FALSE
ORTHOMCL2438,FALSE
ORTHOMCL2441,FALSE
ORTHOMCL2443,FALSE
ORTHOMCL2445,TRUE
ORTHOMCL2446,FALSE
ORTHOMCL2447,FALSE
ORTHOMCL2449,FALSE
ORTHOMCL2452,FALSE
ORTHOMCL2454,TRUE
ORTHOMCL2455,FALSE
ORTHOMCL2456,FALSE
ORTHOMCL2459,FALSE
ORTHOMCL2460,FALSE
ORTHOMCL2461,FALSE
ORTHOMCL2464,FALSE
ORTHOMCL2465,FALSE
ORTHOMCL2467,FALSE
ORTHOMCL2468,FALSE
ORTHOMCL2470,FALSE
ORTHOMCL2472,FALSE
ORTHOMCL2476,FALSE
ORTHOMCL2477,FALSE
ORTHOMCL2478,FALSE
ORTHOMCL2479,FALSE
ORTHOMCL2481,FALSE
ORTHOMCL2482,FALSE
ORTHOMCL2483,FALSE
ORTHOMCL2484,FALSE
ORTHOMCL2486,FALSE
ORTHOMCL2489,FALSE
ORTHOMCL2492,FALSE
ORTHOMCL2493,FALSE
ORTHOMCL2494,FALSE
ORTHOMCL2495,FALSE
ORTHOMCL2497,FALSE
ORTHOMCL2498,FALSE
ORTHOMCL2499,FALSE
ORTHOMCL2500,FALSE
ORTHOMCL2501,FALSE
ORTHOMCL2502,FALSE
ORTHOMCL2508,FALSE
ORTHOMCL2509,FALSE
ORTHOMCL2510,FALSE
ORTHOMCL2511,FALSE
ORTHOMCL2513,FALSE
ORTHOMCL2515,FALSE
ORTHOMCL2516,FALSE
ORTHOMCL2517,FALSE
ORTHOMCL2518,FALSE
ORTHOMCL2520,FALSE
ORTHOMCL2522,FALSE
ORTHOMCL2525,FALSE
ORTHOMCL2526,TRUE
ORTHOMCL2529,FALSE
ORTHOMCL2531,FALSE
ORTHOMCL2532,FALSE
ORTHOMCL2533,FALSE
ORTHOMCL2535,FALSE
ORTHOMCL2537,FALSE
ORTHOMCL2539,FALSE
ORTHOMCL2540,FALSE
ORTHOMCL2541,FALSE
ORTHOMCL2543,FALSE
ORTHOMCL2545,FALSE
ORTHOMCL2546,FALSE
ORTHOMCL2547,FALSE
ORTHOMCL2549,FALSE
ORTHOMCL2550,FALSE
ORTHOMCL2551,FALSE
ORTHOMCL2553,FALSE
ORTHOMCL2555,FALSE
ORTHOMCL2556,FALSE
ORTHOMCL2558,FALSE
ORTHOMCL2559,FALSE
ORTHOMCL2560,FALSE
ORTHOMCL2561,FALSE
ORTHOMCL2562,FALSE
ORTHOMCL2564,FALSE
ORTHOMCL2567,FALSE
ORTHOMCL2570,FALSE
ORTHOMCL2571,FALSE
ORTHOMCL2572,FALSE
ORTHOMCL2573,FALSE
ORTHOMCL2574,FALSE
ORTHOMCL2575,FALSE
ORTHOMCL2576,FALSE
ORTHOMCL2577,FALSE
ORTHOMCL2580,FALSE
ORTHOMCL2582,FALSE
ORTHOMCL2583,FALSE
ORTHOMCL2584,FALSE
ORTHOMCL2586,FALSE
ORTHOMCL2587,FALSE
ORTHOMCL2588,FALSE
ORTHOMCL2589,FALSE
ORTHOMCL2591,FALSE
ORTHOMCL2592,FALSE
ORTHOMCL2593,FALSE
ORTHOMCL2594,FALSE
ORTHOMCL2595,FALSE
ORTHOMCL2596,FALSE
ORTHOMCL2597,FALSE
ORTHOMCL2598,FALSE
ORTHOMCL2600,FALSE
ORTHOMCL2604,FALSE
ORTHOMCL2605,FALSE
ORTHOMCL2606,FALSE
ORTHOMCL2607,FALSE
ORTHOMCL2608,FALSE
ORTHOMCL2609,FALSE
ORTHOMCL2610,FALSE
ORTHOMCL2616,FALSE
ORTHOMCL2617,FALSE
ORTHOMCL2620,FALSE
ORTHOMCL2623,FALSE
ORTHOMCL2624,FALSE
ORTHOMCL2625,FALSE
ORTHOMCL2626,FALSE
ORTHOMCL2627,FALSE
ORTHOMCL2628,FALSE
ORTHOMCL2629,FALSE
ORTHOMCL2631,FALSE
ORTHOMCL2636,FALSE
ORTHOMCL2638,FALSE
ORTHOMCL2639,FALSE
ORTHOMCL2640,FALSE
ORTHOMCL2641,FALSE
ORTHOMCL2642,FALSE
ORTHOMCL2644,FALSE
ORTHOMCL2645,FALSE
ORTHOMCL2647,FALSE
ORTHOMCL2648,FALSE
ORTHOMCL2649,FALSE
ORTHOMCL2651,FALSE
ORTHOMCL2652,FALSE
ORTHOMCL2653,FALSE
ORTHOMCL2656,FALSE
ORTHOMCL2658,FALSE
ORTHOMCL2664,FALSE
ORTHOMCL2665,FALSE
ORTHOMCL2667,FALSE
ORTHOMCL2669,FALSE
ORTHOMCL2673,FALSE
ORTHOMCL2674,FALSE
ORTHOMCL2675,FALSE
ORTHOMCL2676,FALSE
ORTHOMCL2680,FALSE
ORTHOMCL2682,FALSE
ORTHOMCL2683,FALSE
ORTHOMCL2684,FALSE
ORTHOMCL2687,FALSE
ORTHOMCL2688,FALSE
ORTHOMCL2689,FALSE
ORTHOMCL2691,FALSE
ORTHOMCL2693,FALSE
ORTHOMCL2696,FALSE
ORTHOMCL2697,FALSE
ORTHOMCL2700,FALSE
ORTHOMCL2702,FALSE
ORTHOMCL2706,FALSE
ORTHOMCL2707,FALSE
ORTHOMCL2709,FALSE
ORTHOMCL2710,FALSE
ORTHOMCL2713,FALSE
ORTHOMCL2714,FALSE
ORTHOMCL2717,FALSE
ORTHOMCL2718,FALSE
ORTHOMCL2728,FALSE
ORTHOMCL2729,FALSE
ORTHOMCL2730,FALSE
ORTHOMCL2736,FALSE
ORTHOMCL2739,FALSE
ORTHOMCL2741,TRUE
ORTHOMCL2743,FALSE
ORTHOMCL2745,FALSE
ORTHOMCL2747,FALSE
ORTHOMCL2749,TRUE
ORTHOMCL2750,FALSE
ORTHOMCL2754,FALSE
ORTHOMCL2755,FALSE
ORTHOMCL2756,FALSE
ORTHOMCL2757,FALSE
ORTHOMCL2758,FALSE
ORTHOMCL2760,FALSE
ORTHOMCL2761,FALSE
ORTHOMCL2762,FALSE
ORTHOMCL2766,FALSE
ORTHOMCL2768,FALSE
ORTHOMCL2770,FALSE
ORTHOMCL2772,FALSE
ORTHOMCL2773,FALSE
ORTHOMCL2774,FALSE
ORTHOMCL2775,FALSE
ORTHOMCL2776,FALSE
ORTHOMCL2778,FALSE
ORTHOMCL2779,FALSE
ORTHOMCL2780,FALSE
ORTHOMCL2782,FALSE
ORTHOMCL2783,FALSE
ORTHOMCL2784,FALSE
ORTHOMCL2787,FALSE
ORTHOMCL2788,TRUE
ORTHOMCL2789,FALSE
ORTHOMCL2790,FALSE
ORTHOMCL2793,FALSE
ORTHOMCL2798,FALSE
ORTHOMCL2799,FALSE
ORTHOMCL2800,FALSE
ORTHOMCL2801,FALSE
ORTHOMCL2803,FALSE
ORTHOMCL2804,FALSE
ORTHOMCL2806,FALSE
ORTHOMCL2807,FALSE
ORTHOMCL2808,FALSE
ORTHOMCL2809,FALSE
ORTHOMCL2813,FALSE
ORTHOMCL2815,FALSE
ORTHOMCL2817,FALSE
ORTHOMCL2821,FALSE
ORTHOMCL2823,FALSE
ORTHOMCL2827,FALSE
ORTHOMCL2828,FALSE
ORTHOMCL2830,FALSE
ORTHOMCL2831,FALSE
ORTHOMCL2836,FALSE
ORTHOMCL2850,FALSE
ORTHOMCL2859,FALSE
ORTHOMCL2874,FALSE
ORTHOMCL2878,FALSE
ORTHOMCL2881,FALSE
ORTHOMCL2882,FALSE
ORTHOMCL2884,FALSE
ORTHOMCL2887,FALSE
ORTHOMCL2888,FALSE
ORTHOMCL2896,FALSE
ORTHOMCL2897,TRUE
ORTHOMCL2898,FALSE
ORTHOMCL2899,FALSE
ORTHOMCL2901,FALSE
ORTHOMCL2904,FALSE
ORTHOMCL2907,FALSE
ORTHOMCL2909,FALSE
ORTHOMCL2910,FALSE
ORTHOMCL2912,FALSE
ORTHOMCL2914,FALSE
ORTHOMCL2915,FALSE
ORTHOMCL2917,FALSE
ORTHOMCL2919,FALSE
ORTHOMCL2921,FALSE
ORTHOMCL2923,FALSE
ORTHOMCL2924,FALSE
ORTHOMCL2926,FALSE
ORTHOMCL2927,FALSE
ORTHOMCL2930,FALSE
ORTHOMCL2932,FALSE
ORTHOMCL2934,FALSE
ORTHOMCL2935,FALSE
ORTHOMCL2936,FALSE
ORTHOMCL2937,FALSE
ORTHOMCL2939,FALSE
ORTHOMCL2940,FALSE
ORTHOMCL2941,FALSE
ORTHOMCL2942,FALSE
ORTHOMCL2944,FALSE
ORTHOMCL2946,FALSE
ORTHOMCL2947,FALSE
ORTHOMCL2949,FALSE
ORTHOMCL2950,FALSE
ORTHOMCL2951,FALSE
ORTHOMCL2952,FALSE
ORTHOMCL2953,FALSE
ORTHOMCL2954,FALSE
ORTHOMCL2957,FALSE
ORTHOMCL2959,FALSE
ORTHOMCL2960,FALSE
ORTHOMCL2961,FALSE
ORTHOMCL2963,FALSE
ORTHOMCL2965,FALSE
ORTHOMCL2967,FALSE
ORTHOMCL2969,FALSE
ORTHOMCL2971,FALSE
ORTHOMCL2972,FALSE
ORTHOMCL2973,FALSE
ORTHOMCL2975,FALSE
ORTHOMCL2976,FALSE
ORTHOMCL2979,FALSE
ORTHOMCL2980,FALSE
ORTHOMCL2982,FALSE
ORTHOMCL2983,FALSE
ORTHOMCL2985,FALSE
ORTHOMCL2986,FALSE
ORTHOMCL2989,FALSE
ORTHOMCL2991,FALSE
ORTHOMCL2992,FALSE
ORTHOMCL2993,FALSE
ORTHOMCL2995,FALSE
ORTHOMCL2996,FALSE
ORTHOMCL2998,FALSE
ORTHOMCL3002,FALSE
ORTHOMCL3005,FALSE
ORTHOMCL3010,FALSE
ORTHOMCL3011,FALSE
ORTHOMCL3013,FALSE
ORTHOMCL3016,FALSE
ORTHOMCL3017,FALSE
ORTHOMCL3018,FALSE
ORTHOMCL3019,FALSE
ORTHOMCL3025,FALSE
ORTHOMCL3030,FALSE
ORTHOMCL3041,FALSE
ORTHOMCL3042,FALSE
ORTHOMCL3043,FALSE
ORTHOMCL3045,FALSE
ORTHOMCL3046,FALSE
ORTHOMCL3047,FALSE
ORTHOMCL3048,FALSE
ORTHOMCL3050,FALSE
ORTHOMCL3052,FALSE
ORTHOMCL3054,FALSE
ORTHOMCL3055,FALSE
ORTHOMCL3056,FALSE
ORTHOMCL3057,FALSE
ORTHOMCL3060,FALSE
ORTHOMCL3062,FALSE
ORTHOMCL3063,FALSE
ORTHOMCL3067,FALSE
ORTHOMCL3069,FALSE
ORTHOMCL3071,FALSE
ORTHOMCL3074,FALSE
ORTHOMCL3075,FALSE
ORTHOMCL3076,FALSE
ORTHOMCL3079,FALSE
ORTHOMCL3080,FALSE
ORTHOMCL3083,FALSE
ORTHOMCL3086,FALSE
ORTHOMCL3089,FALSE
ORTHOMCL3090,FALSE
ORTHOMCL3094,FALSE
ORTHOMCL3095,FALSE
ORTHOMCL3097,FALSE
ORTHOMCL3098,FALSE
ORTHOMCL3099,FALSE
ORTHOMCL3100,FALSE
ORTHOMCL3101,FALSE
ORTHOMCL3102,FALSE
ORTHOMCL3103,FALSE
ORTHOMCL3104,FALSE
ORTHOMCL3105,FALSE
ORTHOMCL3106,FALSE
ORTHOMCL3109,FALSE
ORTHOMCL3111,FALSE
ORTHOMCL3113,FALSE
ORTHOMCL3116,FALSE
ORTHOMCL3117,FALSE
ORTHOMCL3120,FALSE
ORTHOMCL3121,FALSE
ORTHOMCL3122,FALSE
ORTHOMCL3123,FALSE
ORTHOMCL3124,FALSE
ORTHOMCL3126,FALSE
ORTHOMCL3127,FALSE
ORTHOMCL3128,FALSE
ORTHOMCL3129,FALSE
ORTHOMCL3130,FALSE
ORTHOMCL3133,FALSE
ORTHOMCL3134,FALSE
ORTHOMCL3135,FALSE
ORTHOMCL3136,FALSE
ORTHOMCL3138,FALSE
ORTHOMCL3141,FALSE
ORTHOMCL3143,FALSE
ORTHOMCL3146,FALSE
ORTHOMCL3147,FALSE
ORTHOMCL3148,FALSE
ORTHOMCL3151,FALSE
ORTHOMCL3153,FALSE
ORTHOMCL3154,FALSE
ORTHOMCL3159,FALSE
ORTHOMCL3162,FALSE
ORTHOMCL3165,FALSE
ORTHOMCL3166,FALSE
ORTHOMCL3167,FALSE
ORTHOMCL3168,FALSE
ORTHOMCL3169,FALSE
ORTHOMCL3172,FALSE
ORTHOMCL3173,FALSE
ORTHOMCL3174,FALSE
ORTHOMCL3175,FALSE
ORTHOMCL3176,FALSE
ORTHOMCL3177,FALSE
ORTHOMCL3181,FALSE
ORTHOMCL3182,FALSE
ORTHOMCL3186,FALSE
ORTHOMCL3187,FALSE
ORTHOMCL3190,FALSE
ORTHOMCL3191,FALSE
ORTHOMCL3192,FALSE
ORTHOMCL3194,FALSE
ORTHOMCL3199,FALSE
ORTHOMCL3200,FALSE
ORTHOMCL3202,FALSE
ORTHOMCL3204,FALSE
ORTHOMCL3206,FALSE
ORTHOMCL3207,FALSE
ORTHOMCL3210,FALSE
ORTHOMCL3211,FALSE
ORTHOMCL3213,FALSE
ORTHOMCL3214,FALSE
ORTHOMCL3215,FALSE
ORTHOMCL3216,FALSE
ORTHOMCL3217,FALSE
ORTHOMCL3218,FALSE
ORTHOMCL3219,FALSE
ORTHOMCL3220,FALSE
ORTHOMCL3222,FALSE
ORTHOMCL3226,FALSE
ORTHOMCL3227,FALSE
ORTHOMCL3228,FALSE
ORTHOMCL3233,FALSE
ORTHOMCL3234,FALSE
ORTHOMCL3235,FALSE
ORTHOMCL3238,FALSE
ORTHOMCL3240,FALSE
ORTHOMCL3241,FALSE
ORTHOMCL3243,FALSE
ORTHOMCL3248,FALSE
ORTHOMCL3250,FALSE
ORTHOMCL3251,FALSE
ORTHOMCL3253,FALSE
ORTHOMCL3258,FALSE
ORTHOMCL3260,FALSE
ORTHOMCL3261,FALSE
ORTHOMCL3263,FALSE
ORTHOMCL3264,TRUE
ORTHOMCL3266,FALSE
ORTHOMCL3267,FALSE
ORTHOMCL3269,FALSE
ORTHOMCL3270,FALSE
ORTHOMCL3271,FALSE
ORTHOMCL3273,FALSE
ORTHOMCL3274,FALSE
ORTHOMCL3275,FALSE
ORTHOMCL3276,FALSE
ORTHOMCL3277,FALSE
ORTHOMCL3279,FALSE
ORTHOMCL3280,FALSE
ORTHOMCL3285,FALSE
ORTHOMCL3287,FALSE
ORTHOMCL3289,FALSE
ORTHOMCL3291,FALSE
ORTHOMCL3292,TRUE
ORTHOMCL3293,FALSE
ORTHOMCL3295,FALSE
ORTHOMCL3298,FALSE
ORTHOMCL3299,FALSE
ORTHOMCL3302,FALSE
ORTHOMCL3303,FALSE
ORTHOMCL3304,FALSE
ORTHOMCL3306,FALSE
ORTHOMCL3308,FALSE
ORTHOMCL3309,FALSE
ORTHOMCL3311,FALSE
ORTHOMCL3315,FALSE
ORTHOMCL3316,FALSE
ORTHOMCL3317,FALSE
ORTHOMCL3318,FALSE
ORTHOMCL3319,FALSE
ORTHOMCL3320,FALSE
ORTHOMCL3321,FALSE
ORTHOMCL3322,FALSE
ORTHOMCL3323,FALSE
ORTHOMCL3324,FALSE
ORTHOMCL3326,FALSE
ORTHOMCL3327,FALSE
ORTHOMCL3329,FALSE
ORTHOMCL3330,FALSE
ORTHOMCL3331,FALSE
ORTHOMCL3333,FALSE
ORTHOMCL3336,FALSE
ORTHOMCL3341,FALSE
ORTHOMCL3342,FALSE
ORTHOMCL3343,FALSE
ORTHOMCL3344,FALSE
ORTHOMCL3346,FALSE
ORTHOMCL3348,FALSE
